token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
11581,610GS203122SEP98.25PE,610GS2031,2022-09-29,982500000.0,1,OPTIRC,CDS,25000.000000
4054,GBPINR22JUN89.75PE,GBPINR,2022-06-28,897500000.0,1,OPTCUR,CDS,25000.000000
1384,EURINR2261777.75PE,EURINR,2022-06-17,777500000.0,1,OPTCUR,CDS,25000.000000
1469,667GS203522JUN94.5PE,667GS2035,2022-06-30,945000000.0,1,OPTIRC,CDS,25000.000000
1615,GBPINR22DEC108.25CE,GBPINR,2022-12-28,1082500000.0,1,OPTCUR,CDS,25000.000000
5151,JPYINR22SEP60.25CE,JPYINR,2022-09-28,602500000.0,1,OPTCUR,CDS,25000.000000
10560,JPYINR2281256.75CE,JPYINR,2022-08-12,567500000.0,1,OPTCUR,CDS,25000.000000
1582,JPYINR22SEP72.75CE,JPYINR,2022-09-28,727500000.0,1,OPTCUR,CDS,25000.000000
6153,GBPUSD22AUG1.335PE,GBPUSD,2022-08-26,13350000.0,1,OPTCUR,CDS,1000.000000
1783,610GS203122DEC87.5PE,610GS2031,2022-12-29,875000000.0,1,OPTIRC,CDS,25000.000000
10487,667GS203522DEC100.75PE,667GS2035,2022-12-29,1007500000.0,1,OPTIRC,CDS,25000.000000
4887,EURUSD23MAR1.12PE,EURUSD,2023-03-29,11200000.0,1,OPTCUR,CDS,1000.000000
11844,USDINR22SEP77.25CE,USDINR,2022-09-28,772500000.0,1,OPTCUR,CDS,25000.000000
1153,EURINR2272289.25CE,EURINR,2022-07-22,892500000.0,1,OPTCUR,CDS,25000.000000
12677,JPYINR22JUN62PE,JPYINR,2022-06-28,620000000.0,1,OPTCUR,CDS,25000.000000
15432,667GS203522JUL96CE,667GS2035,2022-07-28,960000000.0,1,OPTIRC,CDS,25000.000000
15231,585GS203022AUG93.75PE,585GS2030,2022-08-25,937500000.0,1,OPTIRC,CDS,25000.000000
12685,JPYINR22JUN63PE,JPYINR,2022-06-28,630000000.0,1,OPTCUR,CDS,25000.000000
4242,GBPINR2272291.25CE,GBPINR,2022-07-22,912500000.0,1,OPTCUR,CDS,25000.000000
7738,JPYINR23MAR52.25CE,JPYINR,2023-03-29,522500000.0,1,OPTCUR,CDS,25000.000000
15564,667GS203522AUG95PE,667GS2035,2022-08-25,950000000.0,1,OPTIRC,CDS,25000.000000
8154,JPYINR2270155.5PE,JPYINR,2022-07-01,555000000.0,1,OPTCUR,CDS,25000.000000
9354,USDINR2272277CE,USDINR,2022-07-22,770000000.0,1,OPTCUR,CDS,25000.000000
5469,EURINR2261789CE,EURINR,2022-06-17,890000000.0,1,OPTCUR,CDS,25000.000000
7676,JPYINR2261752.25PE,JPYINR,2022-06-17,522500000.0,1,OPTCUR,CDS,25000.000000
1555,JPYINR22SEP73CE,JPYINR,2022-09-28,730000000.0,1,OPTCUR,CDS,25000.000000
12673,JPYINR22JUN61.5PE,JPYINR,2022-06-28,615000000.0,1,OPTCUR,CDS,25000.000000
3929,GBPINR22DEC95.5CE,GBPINR,2022-12-28,955000000.0,1,OPTCUR,CDS,25000.000000
1279,EURINR22SEP83CE,EURINR,2022-09-28,830000000.0,1,OPTCUR,CDS,25000.000000
10946,EURINR2272988.25CE,EURINR,2022-07-29,882500000.0,1,OPTCUR,CDS,25000.000000
1320,610GS203122AUG86.75PE,610GS2031,2022-08-25,867500000.0,1,OPTIRC,CDS,25000.000000
10436,EURINR2261776.5PE,EURINR,2022-06-17,765000000.0,1,OPTCUR,CDS,25000.000000
3511,667GS203522DEC87.5CE,667GS2035,2022-12-29,875000000.0,1,OPTIRC,CDS,25000.000000
3282,EURUSD22DEC1.065CE,EURUSD,2022-12-28,10650000.0,1,OPTCUR,CDS,1000.000000
4838,GBPINR22AUG94.75PE,GBPINR,2022-08-26,947500000.0,1,OPTCUR,CDS,25000.000000
2371,GBPINR22SEP95.25CE,GBPINR,2022-09-28,952500000.0,1,OPTCUR,CDS,25000.000000
7167,EURUSD22JUN1.19PE,EURUSD,2022-06-28,11900000.0,1,OPTCUR,CDS,1000.000000
9182,EURINR22805FUT,EURINR,2022-08-05,-1.0,1,FUTCUR,CDS,25000.000000
10868,USDINR2281281.75CE,USDINR,2022-08-12,817500000.0,1,OPTCUR,CDS,25000.000000
9617,USDINR2272281.25CE,USDINR,2022-07-22,812500000.0,1,OPTCUR,CDS,25000.000000
14251,610GS203122SEP92CE,610GS2031,2022-09-29,920000000.0,1,OPTIRC,CDS,25000.000000
9893,JPYINR2280559.75PE,JPYINR,2022-08-05,597500000.0,1,OPTCUR,CDS,25000.000000
12625,GBPINR22715100.5PE,GBPINR,2022-07-15,1005000000.0,1,OPTCUR,CDS,25000.000000
15063,USDJPY22JUL134.5CE,USDJPY,2022-07-27,1345000000.0,1,OPTCUR,CDS,100000.000000
3989,GBPINR22DEC96.75CE,GBPINR,2022-12-28,967500000.0,1,OPTCUR,CDS,25000.000000
2898,667GS203522SEP90.5CE,667GS2035,2022-09-29,905000000.0,1,OPTIRC,CDS,25000.000000
4726,EURINR23MAR87.5CE,EURINR,2023-03-29,875000000.0,1,OPTCUR,CDS,25000.000000
12927,USDJPY22JUN105PE,USDJPY,2022-06-28,1050000000.0,1,OPTCUR,CDS,100000.000000
12304,585GS203022JUN96.75CE,585GS2030,2022-06-30,967500000.0,1,OPTIRC,CDS,25000.000000
5399,JPYINR22DEC59.75CE,JPYINR,2022-12-28,597500000.0,1,OPTCUR,CDS,25000.000000
12842,USDINR22JUN74CE,USDINR,2022-06-28,740000000.0,1,OPTCUR,CDS,25000.000000
10588,JPYINR2281260.25CE,JPYINR,2022-08-12,602500000.0,1,OPTCUR,CDS,25000.000000
11526,610GS203122JUN99.75CE,610GS2031,2022-06-30,997500000.0,1,OPTIRC,CDS,25000.000000
7907,667GS203522DEC95.25CE,667GS2035,2022-12-29,952500000.0,1,OPTIRC,CDS,25000.000000
4303,610GS203122DEC92.75CE,610GS2031,2022-12-29,927500000.0,1,OPTIRC,CDS,25000.000000
5841,585GS203022SEP97PE,585GS2030,2022-09-29,970000000.0,1,OPTIRC,CDS,25000.000000
15523,667GS203522AUG90CE,667GS2035,2022-08-25,900000000.0,1,OPTIRC,CDS,25000.000000
3221,667GS203522SEP86.75CE,667GS2035,2022-09-29,867500000.0,1,OPTIRC,CDS,25000.000000
10989,JPYINR22AUG64.25PE,JPYINR,2022-08-26,642500000.0,1,OPTCUR,CDS,25000.000000
9355,667GS203522DEC98CE,667GS2035,2022-12-29,980000000.0,1,OPTIRC,CDS,25000.000000
10507,577GS203022JUL91.75PE,577GS2030,2022-07-28,917500000.0,1,OPTIRC,CDS,25000.000000
4205,USDINR2262470PE,USDINR,2022-06-24,700000000.0,1,OPTCUR,CDS,25000.000000
7149,JPYINR2272955.25CE,JPYINR,2022-07-29,552500000.0,1,OPTCUR,CDS,25000.000000
10434,667GS203522DEC100.25PE,667GS2035,2022-12-29,1002500000.0,1,OPTIRC,CDS,25000.000000
9911,EURINR22SEP79.25PE,EURINR,2022-09-28,792500000.0,1,OPTCUR,CDS,25000.000000
6315,GBPINR2281997.75PE,GBPINR,2022-08-19,977500000.0,1,OPTCUR,CDS,25000.000000
12726,JPYINR22JUN65.75CE,JPYINR,2022-06-28,657500000.0,1,OPTCUR,CDS,25000.000000
7203,667GS203522DEC92.75PE,667GS2035,2022-12-29,927500000.0,1,OPTIRC,CDS,25000.000000
14436,USDINR2271574.5PE,USDINR,2022-07-15,745000000.0,1,OPTCUR,CDS,25000.000000
7493,610GS203122DEC90.25CE,610GS2031,2022-12-29,902500000.0,1,OPTIRC,CDS,25000.000000
4195,EURINR22DEC75.75CE,EURINR,2022-12-28,757500000.0,1,OPTCUR,CDS,25000.000000
12937,USDJPY22JUN107.5PE,USDJPY,2022-06-28,1075000000.0,1,OPTCUR,CDS,100000.000000
8273,USDJPY22JUN137.5CE,USDJPY,2022-06-28,1375000000.0,1,OPTCUR,CDS,100000.000000
7426,GBPINR22JUN98.75CE,GBPINR,2022-06-28,987500000.0,1,OPTCUR,CDS,25000.000000
5594,USDJPY22JUN124CE,USDJPY,2022-06-28,1240000000.0,1,OPTCUR,CDS,100000.000000
8504,GBPINR2270893.25CE,GBPINR,2022-07-08,932500000.0,1,OPTCUR,CDS,25000.000000
1584,GBPINR22JUN94.75CE,GBPINR,2022-06-28,947500000.0,1,OPTCUR,CDS,25000.000000
11685,EURINR2271577.75CE,EURINR,2022-07-15,777500000.0,1,OPTCUR,CDS,25000.000000
4663,EURINR23MAR85.25CE,EURINR,2023-03-29,852500000.0,1,OPTCUR,CDS,25000.000000
15105,585GS203022AUG90.75PE,585GS2030,2022-08-25,907500000.0,1,OPTIRC,CDS,25000.000000
13049,USDJPY22DEC135.5PE,USDJPY,2022-12-28,1355000000.0,1,OPTCUR,CDS,100000.000000
15304,GBPINR2270890.75PE,GBPINR,2022-07-08,907500000.0,1,OPTCUR,CDS,25000.000000
14696,GBPUSD22JUL1.175PE,GBPUSD,2022-07-27,11750000.0,1,OPTCUR,CDS,1000.000000
9497,GBPUSD22JUN1.295CE,GBPUSD,2022-06-28,12950000.0,1,OPTCUR,CDS,1000.000000
11341,USDINR2270182.5CE,USDINR,2022-07-01,825000000.0,1,OPTCUR,CDS,25000.000000
7398,EURUSD22JUN1.28CE,EURUSD,2022-06-28,12800000.0,1,OPTCUR,CDS,1000.000000
1995,EURINR2262485.25PE,EURINR,2022-06-24,852500000.0,1,OPTCUR,CDS,25000.000000
12795,USDINR22JUN69.25PE,USDINR,2022-06-28,692500000.0,1,OPTCUR,CDS,25000.000000
9588,GBPINR2280592.25PE,GBPINR,2022-08-05,922500000.0,1,OPTCUR,CDS,25000.000000
2274,EURINR2272283.75CE,EURINR,2022-07-22,837500000.0,1,OPTCUR,CDS,25000.000000
4997,USDINR22JUN80.5PE,USDINR,2022-06-28,805000000.0,1,OPTCUR,CDS,25000.000000
4127,GBPINR2270889.5PE,GBPINR,2022-07-08,895000000.0,1,OPTCUR,CDS,25000.000000
8461,EURINR2270884.75PE,EURINR,2022-07-08,847500000.0,1,OPTCUR,CDS,25000.000000
6617,GBPUSD23MAR1.41CE,GBPUSD,2023-03-29,14100000.0,1,OPTCUR,CDS,1000.000000
5464,JPYINR2270853.25PE,JPYINR,2022-07-08,532500000.0,1,OPTCUR,CDS,25000.000000
12857,USDINR22JUN75.75PE,USDINR,2022-06-28,757500000.0,1,OPTCUR,CDS,25000.000000
4731,EURINR23MAR88PE,EURINR,2023-03-29,880000000.0,1,OPTCUR,CDS,25000.000000
15156,EURINR2270875.5PE,EURINR,2022-07-08,755000000.0,1,OPTCUR,CDS,25000.000000
4293,USDINR22SEP82.25CE,USDINR,2022-09-28,822500000.0,1,OPTCUR,CDS,25000.000000
14883,JPYINR22JUL65.5CE,JPYINR,2022-07-27,655000000.0,1,OPTCUR,CDS,25000.000000
7028,USDINR22JUN81.5CE,USDINR,2022-06-28,815000000.0,1,OPTCUR,CDS,25000.000000
14351,667GS203522DEC91.75CE,667GS2035,2022-12-29,917500000.0,1,OPTIRC,CDS,25000.000000
5872,JPYINR22DEC63.75PE,JPYINR,2022-12-28,637500000.0,1,OPTCUR,CDS,25000.000000
14969,USDINR22JUL80.5CE,USDINR,2022-07-27,805000000.0,1,OPTCUR,CDS,25000.000000
9747,GBPINR22DEC88.5PE,GBPINR,2022-12-28,885000000.0,1,OPTCUR,CDS,25000.000000
14467,USDINR2271578.5CE,USDINR,2022-07-15,785000000.0,1,OPTCUR,CDS,25000.000000
15541,667GS203522AUG92.25CE,667GS2035,2022-08-25,922500000.0,1,OPTIRC,CDS,25000.000000
8622,GBPINR22708102.5PE,GBPINR,2022-07-08,1025000000.0,1,OPTCUR,CDS,25000.000000
10081,USDINR2290283CE,USDINR,2022-09-02,830000000.0,1,OPTCUR,CDS,25000.000000
11863,USDINR22SEP79.5PE,USDINR,2022-09-28,795000000.0,1,OPTCUR,CDS,25000.000000
14491,USDINR2271581.5CE,USDINR,2022-07-15,815000000.0,1,OPTCUR,CDS,25000.000000
4995,JPYINR22SEP64.5PE,JPYINR,2022-09-28,645000000.0,1,OPTCUR,CDS,25000.000000
14816,JPYINR22JUL57PE,JPYINR,2022-07-27,570000000.0,1,OPTCUR,CDS,25000.000000
6648,GBPINR22JUL89CE,GBPINR,2022-07-27,890000000.0,1,OPTCUR,CDS,25000.000000
3086,EURINR2281278.5PE,EURINR,2022-08-12,785000000.0,1,OPTCUR,CDS,25000.000000
12976,USDJPY22JUN117.5CE,USDJPY,2022-06-28,1175000000.0,1,OPTCUR,CDS,100000.000000
5930,GBPUSD22NOVFUT,GBPUSD,2022-11-28,-1.0,1,FUTCUR,CDS,1000.000000
7383,JPYINR22DEC55.25PE,JPYINR,2022-12-28,552500000.0,1,OPTCUR,CDS,25000.000000
1788,EURINR2262483PE,EURINR,2022-06-24,830000000.0,1,OPTCUR,CDS,25000.000000
8779,USDINR2270176.75CE,USDINR,2022-07-01,767500000.0,1,OPTCUR,CDS,25000.000000
5982,GBPINR22AUG102.25PE,GBPINR,2022-08-26,1022500000.0,1,OPTCUR,CDS,25000.000000
2763,585GS203022SEP89.75PE,585GS2030,2022-09-29,897500000.0,1,OPTIRC,CDS,25000.000000
9366,JPYINR22SEP69PE,JPYINR,2022-09-28,690000000.0,1,OPTCUR,CDS,25000.000000
4733,EURINR23MAR88.25PE,EURINR,2023-03-29,882500000.0,1,OPTCUR,CDS,25000.000000
13591,USDINR22DEC71.25PE,USDINR,2022-12-28,712500000.0,1,OPTCUR,CDS,25000.000000
3312,EURUSD22DEC1.085PE,EURUSD,2022-12-28,10850000.0,1,OPTCUR,CDS,1000.000000
5227,GBPINR22722100.25PE,GBPINR,2022-07-22,1002500000.0,1,OPTCUR,CDS,25000.000000
4449,EURUSD22JUL.96PE,EURUSD,2022-07-27,9600000.0,1,OPTCUR,CDS,1000.000000
14084,667GS203522DEC89.5CE,667GS2035,2022-12-29,895000000.0,1,OPTIRC,CDS,25000.000000
4625,EURINR23MAR82.5PE,EURINR,2023-03-29,825000000.0,1,OPTCUR,CDS,25000.000000
14061,USDINR2280582PE,USDINR,2022-08-05,820000000.0,1,OPTCUR,CDS,25000.000000
12875,USDINR22JUN78PE,USDINR,2022-06-28,780000000.0,1,OPTCUR,CDS,25000.000000
4983,JPYINR22SEP63PE,JPYINR,2022-09-28,630000000.0,1,OPTCUR,CDS,25000.000000
8446,EURINR2270883CE,EURINR,2022-07-08,830000000.0,1,OPTCUR,CDS,25000.000000
12598,USDINR23MAR74.5PE,USDINR,2023-03-29,745000000.0,1,OPTCUR,CDS,25000.000000
13200,610GS203123MAR89.25PE,610GS2031,2023-03-30,892500000.0,1,OPTIRC,CDS,25000.000000
4915,EURINR22JUN90.75PE,EURINR,2022-06-28,907500000.0,1,OPTCUR,CDS,25000.000000
7467,USDINR2262469.25CE,USDINR,2022-06-24,692500000.0,1,OPTCUR,CDS,25000.000000
1614,EURINR22JUN83PE,EURINR,2022-06-28,830000000.0,1,OPTCUR,CDS,25000.000000
5691,GBPINR22AUG98CE,GBPINR,2022-08-26,980000000.0,1,OPTCUR,CDS,25000.000000
11579,610GS203122SEP98PE,610GS2031,2022-09-29,980000000.0,1,OPTIRC,CDS,25000.000000
6474,JPYINR2281961.5CE,JPYINR,2022-08-19,615000000.0,1,OPTCUR,CDS,25000.000000
3327,EURUSD22DEC1.1CE,EURUSD,2022-12-28,11000000.0,1,OPTCUR,CDS,1000.000000
2011,EURINR2272280.25CE,EURINR,2022-07-22,802500000.0,1,OPTCUR,CDS,25000.000000
11645,EURINR22715FUT,EURINR,2022-07-15,-1.0,1,FUTCUR,CDS,25000.000000
7835,610GS203122DEC98.5CE,610GS2031,2022-12-29,985000000.0,1,OPTIRC,CDS,25000.000000
10870,USDINR2281282CE,USDINR,2022-08-12,820000000.0,1,OPTCUR,CDS,25000.000000
3275,GBPINR2261792.25PE,GBPINR,2022-06-17,922500000.0,1,OPTCUR,CDS,25000.000000
14293,USDJPY22AUG130.5PE,USDJPY,2022-08-26,1305000000.0,1,OPTCUR,CDS,100000.000000
12711,JPYINR22JUN63.75PE,JPYINR,2022-06-28,637500000.0,1,OPTCUR,CDS,25000.000000
8614,GBPINR22708101.5PE,GBPINR,2022-07-08,1015000000.0,1,OPTCUR,CDS,25000.000000
7657,JPYINR2261757PE,JPYINR,2022-06-17,570000000.0,1,OPTCUR,CDS,25000.000000
9470,USDINR2272277.75PE,USDINR,2022-07-22,777500000.0,1,OPTCUR,CDS,25000.000000
1718,EURINR22SEP91.75CE,EURINR,2022-09-28,917500000.0,1,OPTCUR,CDS,25000.000000
5603,EURUSD22JUN1.125PE,EURUSD,2022-06-28,11250000.0,1,OPTCUR,CDS,1000.000000
2787,GBPINR22SEP100.5CE,GBPINR,2022-09-28,1005000000.0,1,OPTCUR,CDS,25000.000000
11639,USDJPY23MAR140CE,USDJPY,2023-03-29,1400000000.0,1,OPTCUR,CDS,100000.000000
11400,GBPUSD23MAR1.185CE,GBPUSD,2023-03-29,11850000.0,1,OPTCUR,CDS,1000.000000
7898,577GS203022JUN90.75PE,577GS2030,2022-06-30,907500000.0,1,OPTIRC,CDS,25000.000000
13552,JPYINR22DEC70CE,JPYINR,2022-12-28,700000000.0,1,OPTCUR,CDS,25000.000000
9378,EURINR2280586.75CE,EURINR,2022-08-05,867500000.0,1,OPTCUR,CDS,25000.000000
12939,USDJPY22JUN108PE,USDJPY,2022-06-28,1080000000.0,1,OPTCUR,CDS,100000.000000
3428,667GS203522DEC85CE,667GS2035,2022-12-29,850000000.0,1,OPTIRC,CDS,25000.000000
1168,JPYINR22OCTFUT,JPYINR,2022-10-27,-1.0,1,FUTCUR,CDS,25000.000000
2290,667GS203522DEC91CE,667GS2035,2022-12-29,910000000.0,1,OPTIRC,CDS,25000.000000
2550,GBPINR2262496.75PE,GBPINR,2022-06-24,967500000.0,1,OPTCUR,CDS,25000.000000
2288,EURUSD22SEP1.265CE,EURUSD,2022-09-28,12650000.0,1,OPTCUR,CDS,1000.000000
11768,USDINR22SEP67.75CE,USDINR,2022-09-28,677500000.0,1,OPTCUR,CDS,25000.000000
6978,USDINR2281981PE,USDINR,2022-08-19,810000000.0,1,OPTCUR,CDS,25000.000000
9045,585GS203022JUN86.25PE,585GS2030,2022-06-30,862500000.0,1,OPTIRC,CDS,25000.000000
10333,GBPINR2281296.5CE,GBPINR,2022-08-12,965000000.0,1,OPTCUR,CDS,25000.000000
9682,JPYINR2290256CE,JPYINR,2022-09-02,560000000.0,1,OPTCUR,CDS,25000.000000
9907,EURINR22JUN79.25PE,EURINR,2022-06-28,792500000.0,1,OPTCUR,CDS,25000.000000
2468,667GS203523MAR89PE,667GS2035,2023-03-30,890000000.0,1,OPTIRC,CDS,25000.000000
9874,JPYINR2280558.75CE,JPYINR,2022-08-05,587500000.0,1,OPTCUR,CDS,25000.000000
1229,GBPUSD22SEP1.18CE,GBPUSD,2022-09-28,11800000.0,1,OPTCUR,CDS,1000.000000
9004,USDINR2272980.25CE,USDINR,2022-07-29,802500000.0,1,OPTCUR,CDS,25000.000000
9557,USDINR2272279.25CE,USDINR,2022-07-22,792500000.0,1,OPTCUR,CDS,25000.000000
2885,610GS203122DEC90.5PE,610GS2031,2022-12-29,905000000.0,1,OPTIRC,CDS,25000.000000
4910,EURINR22JUN90.25PE,EURINR,2022-06-28,902500000.0,1,OPTCUR,CDS,25000.000000
4255,USDINR2262471CE,USDINR,2022-06-24,710000000.0,1,OPTCUR,CDS,25000.000000
14809,JPYINR22JUL56.25CE,JPYINR,2022-07-27,562500000.0,1,OPTCUR,CDS,25000.000000
7323,JPYINR22AUG58CE,JPYINR,2022-08-26,580000000.0,1,OPTCUR,CDS,25000.000000
7711,JPYINR2280552.25CE,JPYINR,2022-08-05,522500000.0,1,OPTCUR,CDS,25000.000000
9253,EURINR2280576PE,EURINR,2022-08-05,760000000.0,1,OPTCUR,CDS,25000.000000
8133,GBPINR22701103.5CE,GBPINR,2022-07-01,1035000000.0,1,OPTCUR,CDS,25000.000000
6981,GBPINR22SEP108PE,GBPINR,2022-09-28,1080000000.0,1,OPTCUR,CDS,25000.000000
15303,GBPINR2270890.75CE,GBPINR,2022-07-08,907500000.0,1,OPTCUR,CDS,25000.000000
10587,JPYINR2281260PE,JPYINR,2022-08-12,600000000.0,1,OPTCUR,CDS,25000.000000
12824,USDINR22JUN71.75CE,USDINR,2022-06-28,717500000.0,1,OPTCUR,CDS,25000.000000
14671,GBPINR22SEP91.5CE,GBPINR,2022-09-28,915000000.0,1,OPTCUR,CDS,25000.000000
9904,585GS203022SEP89CE,585GS2030,2022-09-29,890000000.0,1,OPTIRC,CDS,25000.000000
7064,EURUSD22JUN1.18PE,EURUSD,2022-06-28,11800000.0,1,OPTCUR,CDS,1000.000000
1732,EURINR2272278CE,EURINR,2022-07-22,780000000.0,1,OPTCUR,CDS,25000.000000
3134,667GS203522SEP84.75PE,667GS2035,2022-09-29,847500000.0,1,OPTIRC,CDS,25000.000000
12252,JPYINR22JUN56.5PE,JPYINR,2022-06-28,565000000.0,1,OPTCUR,CDS,25000.000000
11732,EURINR2271579.25PE,EURINR,2022-07-15,792500000.0,1,OPTCUR,CDS,25000.000000
9921,667GS203522DEC99.25CE,667GS2035,2022-12-29,992500000.0,1,OPTIRC,CDS,25000.000000
7761,USDJPY22AUG145.5PE,USDJPY,2022-08-26,1455000000.0,1,OPTCUR,CDS,100000.000000
13770,JPYINR2271553.75CE,JPYINR,2022-07-15,537500000.0,1,OPTCUR,CDS,25000.000000
12002,USDINR2261772.75PE,USDINR,2022-06-17,727500000.0,1,OPTCUR,CDS,25000.000000
11731,EURINR2271579.25CE,EURINR,2022-07-15,792500000.0,1,OPTCUR,CDS,25000.000000
8819,GBPINR22DEC107.75CE,GBPINR,2022-12-28,1077500000.0,1,OPTCUR,CDS,25000.000000
10678,EURINR2272986.75PE,EURINR,2022-07-29,867500000.0,1,OPTCUR,CDS,25000.000000
6434,JPYINR2281957.75CE,JPYINR,2022-08-19,577500000.0,1,OPTCUR,CDS,25000.000000
5838,GBPINR22AUG98.5CE,GBPINR,2022-08-26,985000000.0,1,OPTCUR,CDS,25000.000000
1280,585GS203022AUG86CE,585GS2030,2022-08-25,860000000.0,1,OPTIRC,CDS,25000.000000
15182,EURINR23MAR75PE,EURINR,2023-03-29,750000000.0,1,OPTCUR,CDS,25000.000000
5955,GBPINR22AUG100.5CE,GBPINR,2022-08-26,1005000000.0,1,OPTCUR,CDS,25000.000000
8854,JPYINR2270858.25PE,JPYINR,2022-07-08,582500000.0,1,OPTCUR,CDS,25000.000000
6818,EURUSD22JUL1.13PE,EURUSD,2022-07-27,11300000.0,1,OPTCUR,CDS,1000.000000
6817,EURUSD22JUL1.13CE,EURUSD,2022-07-27,11300000.0,1,OPTCUR,CDS,1000.000000
1425,EURINR22SEP84.75PE,EURINR,2022-09-28,847500000.0,1,OPTCUR,CDS,25000.000000
12338,EURINR2271584PE,EURINR,2022-07-15,840000000.0,1,OPTCUR,CDS,25000.000000
11453,GBPUSD22DEC1.115PE,GBPUSD,2022-12-28,11150000.0,1,OPTCUR,CDS,1000.000000
7067,EURUSD22JUN1.19CE,EURUSD,2022-06-28,11900000.0,1,OPTCUR,CDS,1000.000000
10538,JPYINR2272966.75CE,JPYINR,2022-07-29,667500000.0,1,OPTCUR,CDS,25000.000000
13365,667GS203522JUN95PE,667GS2035,2022-06-30,950000000.0,1,OPTIRC,CDS,25000.000000
14858,JPYINR22JUL62.25PE,JPYINR,2022-07-27,622500000.0,1,OPTCUR,CDS,25000.000000
8092,GBPINR22701101PE,GBPINR,2022-07-01,1010000000.0,1,OPTCUR,CDS,25000.000000
6460,JPYINR2281959.75CE,JPYINR,2022-08-19,597500000.0,1,OPTCUR,CDS,25000.000000
12470,JPYINR23MAR57PE,JPYINR,2023-03-29,570000000.0,1,OPTCUR,CDS,25000.000000
5213,GBPUSD22DEC1.435PE,GBPUSD,2022-12-28,14350000.0,1,OPTCUR,CDS,1000.000000
11561,610GS203122SEP95.75PE,610GS2031,2022-09-29,957500000.0,1,OPTIRC,CDS,25000.000000
4478,EURINR2281981CE,EURINR,2022-08-19,810000000.0,1,OPTCUR,CDS,25000.000000
1016,EURUSD23MARFUT,EURUSD,2023-03-29,-1.0,1,FUTCUR,CDS,1000.000000
4698,610GS203123MAR90.75CE,610GS2031,2023-03-30,907500000.0,1,OPTIRC,CDS,25000.000000
11130,585GS203022JUL92PE,585GS2030,2022-07-28,920000000.0,1,OPTIRC,CDS,25000.000000
7137,USDINR2272270.5CE,USDINR,2022-07-22,705000000.0,1,OPTCUR,CDS,25000.000000
5474,EURINR2261789.25PE,EURINR,2022-06-17,892500000.0,1,OPTCUR,CDS,25000.000000
3333,EURUSD22DEC1.105PE,EURUSD,2022-12-28,11050000.0,1,OPTCUR,CDS,1000.000000
13341,GBPINR22715104PE,GBPINR,2022-07-15,1040000000.0,1,OPTCUR,CDS,25000.000000
11646,GBPINR22715FUT,GBPINR,2022-07-15,-1.0,1,FUTCUR,CDS,25000.000000
8745,USDINR2270172.5CE,USDINR,2022-07-01,725000000.0,1,OPTCUR,CDS,25000.000000
7475,EURUSD23MAR.97CE,EURUSD,2023-03-29,9700000.0,1,OPTCUR,CDS,1000.000000
9231,GBPINR22902103PE,GBPINR,2022-09-02,1030000000.0,1,OPTCUR,CDS,25000.000000
12293,585GS203022JUN95.25PE,585GS2030,2022-06-30,952500000.0,1,OPTIRC,CDS,25000.000000
1206,EURINR22SEP80.75CE,EURINR,2022-09-28,807500000.0,1,OPTCUR,CDS,25000.000000
4234,GBPINR2272290.75CE,GBPINR,2022-07-22,907500000.0,1,OPTCUR,CDS,25000.000000
9078,GBPINR2290296PE,GBPINR,2022-09-02,960000000.0,1,OPTCUR,CDS,25000.000000
9598,GBPUSD22JUN1.44PE,GBPUSD,2022-06-28,14400000.0,1,OPTCUR,CDS,1000.000000
4406,EURINR2281980.5CE,EURINR,2022-08-19,805000000.0,1,OPTCUR,CDS,25000.000000
6991,610GS203123MAR99CE,610GS2031,2023-03-30,990000000.0,1,OPTIRC,CDS,25000.000000
7754,JPYINR22AUG59CE,JPYINR,2022-08-26,590000000.0,1,OPTCUR,CDS,25000.000000
2134,EURUSD22SEP1.215CE,EURUSD,2022-09-28,12150000.0,1,OPTCUR,CDS,1000.000000
13994,USDINR2280574.75PE,USDINR,2022-08-05,747500000.0,1,OPTCUR,CDS,25000.000000
12371,EURINR2271588.25CE,EURINR,2022-07-15,882500000.0,1,OPTCUR,CDS,25000.000000
3625,EURUSD22AUG1.1PE,EURUSD,2022-08-26,11000000.0,1,OPTCUR,CDS,1000.000000
10488,EURINR22SEP76.5CE,EURINR,2022-09-28,765000000.0,1,OPTCUR,CDS,25000.000000
4975,JPYINR22SEP62PE,JPYINR,2022-09-28,620000000.0,1,OPTCUR,CDS,25000.000000
1745,EURUSD22SEP1.065PE,EURUSD,2022-09-28,10650000.0,1,OPTCUR,CDS,1000.000000
14871,JPYINR22JUL64CE,JPYINR,2022-07-27,640000000.0,1,OPTCUR,CDS,25000.000000
12944,USDJPY22JUN109.5CE,USDJPY,2022-06-28,1095000000.0,1,OPTCUR,CDS,100000.000000
12489,JPYINR23MAR59.5CE,JPYINR,2023-03-29,595000000.0,1,OPTCUR,CDS,25000.000000
1616,EURINR2272275.75PE,EURINR,2022-07-22,757500000.0,1,OPTCUR,CDS,25000.000000
6976,667GS203522DEC93CE,667GS2035,2022-12-29,930000000.0,1,OPTIRC,CDS,25000.000000
3715,EURUSD22DEC1.13PE,EURUSD,2022-12-28,11300000.0,1,OPTCUR,CDS,1000.000000
12294,585GS203022JUN95.5CE,585GS2030,2022-06-30,955000000.0,1,OPTIRC,CDS,25000.000000
