token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
973509,692NABARD29,692NABARD29,,-1.0,1,,BSE,1.000000
958906,865SCCL22,865SCCL22,,-1.0,1,,BSE,1.000000
531902,GALLOPENT,GALLOPENT,,-1.0,1,,BSE,5.000000
539526,SCTL,SCTL,,-1.0,1,,BSE,1.000000
959488,AFPL15MAY20,AFPL15MAY20,,-1.0,1,,BSE,1.000000
953439,840PGCIL27A,840PGCIL27A,,-1.0,1,,BSE,1.000000
540669,UTINEXT50,UTINEXT50,,-1.0,1,,BSE,1.000000
959387,915AHFL23,915AHFL23,,-1.0,1,,BSE,1.000000
955306,94AHFL23A,94AHFL23A,,-1.0,1,,BSE,1.000000
722558,AFL16322,AFL16322,,-1.0,1,,BSE,1.000000
958227,105VFSPL25,105VFSPL25,,-1.0,1,,BSE,1.000000
937377,683PFCL31,683PFCL31,,-1.0,1,,BSE,1.000000
523164,SIPIND,SIPIND,,-1.0,1,,BSE,1.000000
530135,OPTIEMUS,OPTIEMUS,,-1.0,1,,BSE,5.000000
957866,83SEFL23A,83SEFL23A,,-1.0,1,,BSE,1.000000
810762,624MAHSDL26,624MAHSDL26,,-1.0,10,,BSE,5.000000
810723,687MAHSDL33,687MAHSDL33,,-1.0,10,,BSE,5.000000
956975,918NRSS23C,918NRSS23C,,-1.0,1,,BSE,1.000000
524663,BIBCL,BIBCL,,-1.0,1,,BSE,5.000000
957735,845ILFS23,845ILFS23,,-1.0,1000,,BSE,1.000000
957005,918NRSS31A,918NRSS31A,,-1.0,1,,BSE,1.000000
722909,KMIL27522,KMIL27522,,-1.0,1,,BSE,1.000000
937955,850IBHL25,850IBHL25,,-1.0,1,,BSE,1.000000
961869,863REC29,863REC29,,-1.0,1,,BSE,1.000000
958469,860ABL28,860ABL28,,-1.0,1,,BSE,1.000000
543368,SFMP52GR,SFMP52GR,,-1.0,1,,BSE,1.000000
804523,364TB101122,364TB101122,,-1.0,10,,BSE,5.000000
937485,0KFL25D,0KFL25D,,-1.0,1,,BSE,1.000000
539176,HAWAENG,HAWAENG,,-1.0,1,,BSE,5.000000
804599,91TB110822,91TB110822,,-1.0,10,,BSE,5.000000
960438,663REC31,663REC31,,-1.0,1,,BSE,1.000000
973866,GIC280322,GIC280322,,-1.0,1,,BSE,1.000000
936372,MFL29NOV18C,MFL29NOV18C,,-1.0,1,,BSE,1.000000
957017,918NRSS34A,918NRSS34A,,-1.0,1,,BSE,1.000000
540935,GALAXYSURF,GALAXYSURF,,-1.0,1,,BSE,5.000000
722267,GHFL19122,GHFL19122,,-1.0,1,,BSE,1.000000
533385,MON100,MON100,,-1.0,1,,BSE,1.000000
956146,848UPPCL23,848UPPCL23,,-1.0,1,,BSE,1.000000
957341,95DMTCL34A,95DMTCL34A,,-1.0,1,,BSE,1.000000
954048,85ABL26,85ABL26,,-1.0,1,,BSE,1.000000
800424,GS17DEC28C,GS17DEC28C,,-1.0,100,,BSE,5.000000
937419,0MFL27B,0MFL27B,,-1.0,1,,BSE,1.000000
501630,ANANDPROJ,ANANDPROJ,,-1.0,1,,BSE,5.000000
535267,COMFINCAP,COMFINCAP,,-1.0,1,,BSE,5.000000
953806,885ILFSFS26,885ILFSFS26,,-1.0,1000,,BSE,1.000000
532735,RSYSTEMINT,RSYSTEMINT,,-1.0,1,,BSE,5.000000
959939,0KMPL22A,0KMPL22A,,-1.0,1,,BSE,1.000000
973307,DKGFS2806C,DKGFS2806C,,-1.0,100,,BSE,1.000000
952854,945RHFL22,945RHFL22,,-1.0,2,,BSE,1.000000
959335,IXXX311219,IXXX311219,,-1.0,1,,BSE,1.000000
507609,OLYOI,OLYOI,,-1.0,1,,BSE,5.000000
532404,7TEC,7TEC,,-1.0,1,,BSE,5.000000
973190,AFIP7MAY21,AFIP7MAY21,,-1.0,10,,BSE,1.000000
937267,10MMFL23B,10MMFL23B,,-1.0,1,,BSE,1.000000
531719,BHAGCHEM,BHAGCHEM,,-1.0,1,,BSE,5.000000
958190,1350AFSL25,1350AFSL25,,-1.0,100000,,BSE,1.000000
800238,IIGSGOI2023,IIGSGOI2023,,-1.0,10,,BSE,5.000000
973725,ZCGEPL24,ZCGEPL24,,-1.0,1,,BSE,1.000000
957233,774PGCIL28,774PGCIL28,,-1.0,1,,BSE,1.000000
955577,IIFL05JAN17,IIFL05JAN17,,-1.0,10,,BSE,1.000000
532382,BALAJITELE,BALAJITELE,,-1.0,1,,BSE,5.000000
800441,754GOI2036,754GOI2036,,-1.0,10,,BSE,5.000000
973667,699ABL31,699ABL31,,-1.0,1,,BSE,1.000000
440110,761CG2-ML-FL,761CG2-ML-FL,,-1.0,500000,,BSE,25.000000
542931,VARDHANCFL,VARDHANCFL,,-1.0,1,,BSE,1.000000
540614,GGENG,GGENG,,-1.0,1,,BSE,1.000000
542810,NIESSPA,NIESSPA,,-1.0,1,,BSE,1.000000
958604,10215IRT19,10215IRT19,,-1.0,1,,BSE,1.000000
519174,ASHAI,ASHAI,,-1.0,1,,BSE,1.000000
973341,825SCUF24,825SCUF24,,-1.0,1,,BSE,1.000000
957010,918NRSS32B,918NRSS32B,,-1.0,1,,BSE,1.000000
543315,SFMP46GD,SFMP46GD,,-1.0,1,,BSE,1.000000
540366,RADIOCITY,RADIOCITY,,-1.0,1,,BSE,5.000000
543209,BILLWIN,BILLWIN,,-1.0,3000,,BSE,5.000000
500135,EPL,EPL,,-1.0,1,,BSE,5.000000
952658,869ILFS25,869ILFS25,,-1.0,1000,,BSE,1.000000
721730,SPTL251021,SPTL251021,,-1.0,1,,BSE,1.000000
973058,6BHFL24,6BHFL24,,-1.0,1,,BSE,1.000000
957401,8ERHIPL28,8ERHIPL28,,-1.0,1,,BSE,1.000000
804583,364TB300323,364TB300323,,-1.0,10,,BSE,5.000000
531628,TEJASSVI,TEJASSVI,,-1.0,100,,BSE,5.000000
531878,ANJANIFIN,ANJANIFIN,,-1.0,1,,BSE,1.000000
530187,ATHARVENT,ATHARVENT,,-1.0,1,,BSE,1.000000
722831,NMIL130522A,NMIL130522A,,-1.0,1,,BSE,1.000000
526490,PRATIK,PRATIK,,-1.0,1,,BSE,1.000000
500429,UNIPHOS,UNIPHOS,,-1.0,1,,BSE,5.000000
543141,RXLII4Z,RXLII4Z,,-1.0,1,,BSE,1.000000
500165,KANSAINER,KANSAINER,,-1.0,1,,BSE,5.000000
960119,95IGESL23,95IGESL23,,-1.0,1,,BSE,1.000000
532902,CCCL,CCCL,,-1.0,1,,BSE,1.000000
800348,GS15DEC23C,GS15DEC23C,,-1.0,100,,BSE,5.000000
958553,829NABARD29,829NABARD29,,-1.0,1,,BSE,1.000000
958742,IIFL29MAR19,IIFL29MAR19,,-1.0,10,,BSE,1.000000
959085,87BOBPER,87BOBPER,,-1.0,1,,BSE,1.000000
958821,912HCFSL29,912HCFSL29,,-1.0,1,,BSE,1.000000
810783,703KARSDL32,703KARSDL32,,-1.0,10,,BSE,5.000000
958917,718NABARD22,718NABARD22,,-1.0,1,,BSE,1.000000
800219,860GOI2028,860GOI2028,,-1.0,10,,BSE,25.000000
959790,641IRFC31,641IRFC31,,-1.0,1,,BSE,1.000000
540146,ACML,ACML,,-1.0,1000,,BSE,5.000000
543484,H1861D46DD,H1861D46DD,,-1.0,1,,BSE,1.000000
590122,ASHIKACR,ASHIKACR,,-1.0,1,,BSE,5.000000
972847,875HPSEB23,875HPSEB23,,-1.0,1,,BSE,1.000000
956311,928FEL24B,928FEL24B,,-1.0,1,,BSE,1.000000
960258,STFC2DEC20,STFC2DEC20,,-1.0,1,,BSE,1.000000
958853,862HCFS24,862HCFS24,,-1.0,1,,BSE,1.000000
973854,GICHF210322,GICHF210322,,-1.0,1,,BSE,1.000000
810730,686MAHSDL32,686MAHSDL32,,-1.0,10,,BSE,5.000000
542512,RSDFSC46DD,RSDFSC46DD,,-1.0,1,,BSE,1.000000
804499,364TB150922,364TB150922,,-1.0,10,,BSE,5.000000
936800,835TCFS22,835TCFS22,,-1.0,1,,BSE,1.000000
973447,LCPPL90921,LCPPL90921,,-1.0,1,,BSE,1.000000
973602,65AFL26,65AFL26,,-1.0,1,,BSE,1.000000
539254,ADANITRANS,ADANITRANS,,-1.0,1,,BSE,5.000000
722627,TRIL28322,TRIL28322,,-1.0,1,,BSE,1.000000
543292,ICICIPHARM,ICICIPHARM,,-1.0,1,,BSE,1.000000
540737,SGRL,SGRL,,-1.0,1,,BSE,5.000000
539228,GGPL,GGPL,,-1.0,1,,BSE,5.000000
960059,585BHFL23,585BHFL23,,-1.0,1,,BSE,1.000000
535279,BMAL,BMAL,,-1.0,4000,,BSE,1.000000
543214,NDRAUTO,NDRAUTO,,-1.0,1,,BSE,5.000000
973842,1186VHFL25,1186VHFL25,,-1.0,1,,BSE,1.000000
960375,12MCPL29,12MCPL29,,-1.0,1,,BSE,1.000000
937873,1003DLSL24,1003DLSL24,,-1.0,1,,BSE,1.000000
532340,OMNIAX,OMNIAX,,-1.0,1,,BSE,1.000000
504731,IBRIGST,IBRIGST,,-1.0,1,,BSE,1.000000
526953,VENUSREM,VENUSREM,,-1.0,1,,BSE,5.000000
959822,75GPL23,75GPL23,,-1.0,1,,BSE,1.000000
542849,NIESSPN,NIESSPN,,-1.0,1,,BSE,1.000000
960028,84MITL24,84MITL24,,-1.0,1,,BSE,1.000000
536060,KTKFMP111GD,KTKFMP111GD,,-1.0,1,,BSE,1.000000
973648,70746STFC23,70746STFC23,,-1.0,1,,BSE,1.000000
956617,815BFL27,815BFL27,,-1.0,1,,BSE,1.000000
500670,GNFC,GNFC,,-1.0,1,,BSE,5.000000
532617,JETAIRWAYS,JETAIRWAYS,,-1.0,1,,BSE,5.000000
722629,JBCPL29322,JBCPL29322,,-1.0,1,,BSE,1.000000
937311,MFLOII25,MFLOII25,,-1.0,1,,BSE,1.000000
543516,DHYAANI,DHYAANI,,-1.0,2000,,BSE,5.000000
810653,654GJSDL203,654GJSDL203,,-1.0,10,,BSE,5.000000
951431,9RRVUN2026,9RRVUN2026,,-1.0,1,,BSE,1.000000
526847,ASHSI,ASHSI,,-1.0,1,,BSE,5.000000
540954,IWP,IWP,,-1.0,1,,BSE,5.000000
539762,MODCL,MODCL,,-1.0,1,,BSE,5.000000
539097,HKG,HKG,,-1.0,1,,BSE,5.000000
957333,935DMTCL32B,935DMTCL32B,,-1.0,1,,BSE,1.000000
502893,UNITEDINT,UNITEDINT,,-1.0,1,,BSE,5.000000
957131,84MBEL26,84MBEL26,,-1.0,1,,BSE,1.000000
722894,TPCL27522,TPCL27522,,-1.0,1,,BSE,1.000000
526504,DOLPHMED,DOLPHMED,,-1.0,1,,BSE,1.000000
973642,715AHFL26,715AHFL26,,-1.0,1,,BSE,1.000000
951234,935TML23,935TML23,,-1.0,1,,BSE,1.000000
973931,ABFL040522,ABFL040522,,-1.0,1,,BSE,1.000000
957344,95DMTCL35,95DMTCL35,,-1.0,1,,BSE,1.000000
937733,IML251021A,IML251021A,,-1.0,1,,BSE,1.000000
973315,112AFPL26A,112AFPL26A,,-1.0,1,,BSE,1.000000
532692,RMCL,RMCL,,-1.0,1,,BSE,1.000000
532875,ADSL,ADSL,,-1.0,1,,BSE,5.000000
804514,364TB201022,364TB201022,,-1.0,10,,BSE,5.000000
543236,ATAM,ATAM,,-1.0,1500,,BSE,5.000000
539354,POLYSPIN,POLYSPIN,,-1.0,1,,BSE,5.000000
722643,TRIL29322,TRIL29322,,-1.0,1,,BSE,1.000000
722717,TTSL20422,TTSL20422,,-1.0,1,,BSE,1.000000
531971,HARIGOV,HARIGOV,,-1.0,100,,BSE,5.000000
517320,SAVINFOCO,SAVINFOCO,,-1.0,1,,BSE,1.000000
543407,SFMP55DR,SFMP55DR,,-1.0,1,,BSE,1.000000
514318,JATTAINDUS,JATTAINDUS,,-1.0,100,,BSE,1.000000
951044,925PNB2024,925PNB2024,,-1.0,1,,BSE,1.000000
440058,915GOI2-ML-FL,915GOI2-ML-FL,,-1.0,500000,,BSE,25.000000
511754,SAHLIBHFI,SAHLIBHFI,,-1.0,1,,BSE,5.000000
540728,SAYAJIIND,SAYAJIIND,,-1.0,1,,BSE,5.000000
532777,NAUKRI,NAUKRI,,-1.0,1,,BSE,5.000000
526125,ARHNTTO,ARHNTTO,,-1.0,1,,BSE,1.000000
532374,STLTECH,STLTECH,,-1.0,1,,BSE,5.000000
538920,VINCOFE,VINCOFE,,-1.0,1,,BSE,5.000000
956847,775IIL22A,775IIL22A,,-1.0,1,,BSE,1.000000
973144,14KGPL26,14KGPL26,,-1.0,10000,,BSE,1.000000
538540,RLFL,RLFL,,-1.0,1,,BSE,1.000000
959128,SKFL23DEC19,SKFL23DEC19,,-1.0,1,,BSE,1.000000
959766,94MHFL23,94MHFL23,,-1.0,1,,BSE,1.000000
960329,FSB15DEC20,FSB15DEC20,,-1.0,10,,BSE,1.000000
511577,SAVFI,SAVFI,,-1.0,1,,BSE,5.000000
959151,86IIL24A,86IIL24A,,-1.0,1,,BSE,1.000000
973510,ZCHDBFS29,ZCHDBFS29,,-1.0,1,,BSE,1.000000
539149,ICSL,ICSL,,-1.0,1,,BSE,1.000000
810833,713TNSDL30,713TNSDL30,,-1.0,10,,BSE,5.000000
960224,STFC11NOV20,STFC11NOV20,,-1.0,1,,BSE,1.000000
524661,WELCURE,WELCURE,,-1.0,1,,BSE,1.000000
959714,11BML23C,11BML23C,,-1.0,1,,BSE,1.000000
543391,SGFRL,SGFRL,,-1.0,3000,,BSE,5.000000
954934,10AHFL26,10AHFL26,,-1.0,1,,BSE,1.000000
804595,364TB270423,364TB270423,,-1.0,10,,BSE,5.000000
936464,0STFCL24,0STFCL24,,-1.0,1,,BSE,1.000000
959976,51BFL22,51BFL22,,-1.0,1,,BSE,1.000000
539290,BINDALAGRO,BINDALAGRO,,-1.0,1,,BSE,5.000000
973629,AFPL061221,AFPL061221,,-1.0,1,,BSE,1.000000
959092,114MML24,114MML24,,-1.0,1,,BSE,1.000000
973235,SML14JUN21,SML14JUN21,,-1.0,10,,BSE,1.000000
950460,890PFC25,890PFC25,,-1.0,1,,BSE,1.000000
953272,891NSEPL26,891NSEPL26,,-1.0,10,,BSE,1.000000
542742,SFMP12DD,SFMP12DD,,-1.0,1,,BSE,1.000000
804587,91TB130722,91TB130722,,-1.0,10,,BSE,5.000000
721390,CFHL30821,CFHL30821,,-1.0,1,,BSE,1.000000
500032,BAJAJHIND,BAJAJHIND,,-1.0,1,,BSE,1.000000
960144,479HPCL23,479HPCL23,,-1.0,1,,BSE,1.000000
953949,867LTICL23,867LTICL23,,-1.0,1,,BSE,1.000000
500405,SPLPETRO,SPLPETRO,,-1.0,1,,BSE,5.000000
955840,115PFLPERP,115PFLPERP,,-1.0,1,,BSE,1.000000
937629,EFSL10SEP21,EFSL10SEP21,,-1.0,1,,BSE,1.000000
973468,65STS25,65STS25,,-1.0,1,,BSE,1.000000
505526,DOLATALGO,DOLATALGO,,-1.0,1,,BSE,5.000000
530611,STURDY,STURDY,,-1.0,1,,BSE,1.000000
500170,GTNINDS,GTNINDS,,-1.0,1,,BSE,5.000000
810690,653TNSDL31,653TNSDL31,,-1.0,10,,BSE,5.000000
531531,HATSUN,HATSUN,,-1.0,1,,BSE,5.000000
960257,STFC24NOV20,STFC24NOV20,,-1.0,1,,BSE,1.000000
521178,SRMCL,SRMCL,,-1.0,1,,BSE,5.000000
531310,AVAILFC,AVAILFC,,-1.0,1,,BSE,5.000000
936114,0SEFL23A,0SEFL23A,,-1.0,1,,BSE,1.000000
973355,1170VHFPL25,1170VHFPL25,,-1.0,1,,BSE,1.000000
937819,ZCMMFL27,ZCMMFL27,,-1.0,1,,BSE,1.000000
956798,71PFC22,71PFC22,,-1.0,1,,BSE,1.000000
539686,KPEL,KPEL,,-1.0,1,,BSE,5.000000
530185,SURATEX,SURATEX,,-1.0,1,,BSE,1.000000
520127,BALTE,BALTE,,-1.0,1,,BSE,1.000000
950619,942RCL2024,942RCL2024,,-1.0,1,,BSE,1.000000
531635,SILVOAK,SILVOAK,,-1.0,1,,BSE,5.000000
957243,RHFL13DEC17,RHFL13DEC17,,-1.0,2,,BSE,1.000000
514378,YARNSYN,YARNSYN,,-1.0,1,,BSE,1.000000
543423,SFMP57GD,SFMP57GD,,-1.0,1,,BSE,1.000000
501831,COASTCORP,COASTCORP,,-1.0,1,,BSE,5.000000
513149,ACROW,ACROW,,-1.0,1,,BSE,5.000000
958338,91LTFL28,91LTFL28,,-1.0,1,,BSE,1.000000
960466,1057VCPL24,1057VCPL24,,-1.0,1,,BSE,1.000000
960493,VCPL16FEB21,VCPL16FEB21,,-1.0,1,,BSE,1.000000
543432,SFMP56DD,SFMP56DD,,-1.0,1,,BSE,1.000000
950207,1063IOT28E,1063IOT28E,,-1.0,10,,BSE,1.000000
973736,67ABHFL27,67ABHFL27,,-1.0,1,,BSE,1.000000
972832,975IFCI2028,975IFCI2028,,-1.0,1,,BSE,1.000000
973566,1921SIPL25,1921SIPL25,,-1.0,1,,BSE,1.000000
973197,STFCL180521,STFCL180521,,-1.0,1,,BSE,1.000000
506687,TRANSPEK,TRANSPEK,,-1.0,1,,BSE,5.000000
959487,91IHFL23A,91IHFL23A,,-1.0,1,,BSE,1.000000
959029,0KMPL23,0KMPL23,,-1.0,1,,BSE,1.000000
722818,LTMR10522,LTMR10522,,-1.0,1,,BSE,1.000000
954033,895RHFL25,895RHFL25,,-1.0,2,,BSE,1.000000
959289,850IIL20,850IIL20,,-1.0,1,,BSE,1.000000
523826,SOVERDIA,SOVERDIA,,-1.0,1,,BSE,1.000000
531209,NUCLEUS,NUCLEUS,,-1.0,1,,BSE,5.000000
531812,SGNTE,SGNTE,,-1.0,1,,BSE,1.000000
524500,KILITCH,KILITCH,,-1.0,1,,BSE,5.000000
540468,KMSMEDI,KMSMEDI,,-1.0,4000,,BSE,5.000000
519003,MODINATUR,MODINATUR,,-1.0,1,,BSE,5.000000
521034,SOMATEX,SOMATEX,,-1.0,1,,BSE,1.000000
973236,688HDFC31,688HDFC31,,-1.0,1,,BSE,1.000000
810773,691MAHSDL34,691MAHSDL34,,-1.0,10,,BSE,5.000000
542368,KTKFMP259RG,KTKFMP259RG,,-1.0,1,,BSE,1.000000
535204,MUKTA,MUKTA,,-1.0,1,,BSE,1.000000
543443,ASCENSIVE,ASCENSIVE,,-1.0,4000,,BSE,5.000000
953764,955AHFL26C,955AHFL26C,,-1.0,1,,BSE,1.000000
541151,RIDINGS,RIDINGS,,-1.0,8000,,BSE,1.000000
543401,GOCOLORS,GOCOLORS,,-1.0,1,,BSE,5.000000
800257,817GOI2044,817GOI2044,,-1.0,10,,BSE,5.000000
507526,ASALCBR,ASALCBR,,-1.0,1,,BSE,5.000000
961794,826IIFCL23,826IIFCL23,,-1.0,1,,BSE,1.000000
543353,D60MS264RG,D60MS264RG,,-1.0,1,,BSE,1.000000
543149,08BPB,08BPB,,-1.0,1,,BSE,1.000000
973563,1125MTO23,1125MTO23,,-1.0,1,,BSE,1.000000
973387,795SCUF24,795SCUF24,,-1.0,1,,BSE,1.000000
937867,DLSL020222,DLSL020222,,-1.0,1,,BSE,1.000000
539596,DELTA,DELTA,,-1.0,1,,BSE,1.000000
957865,135AFSL25,135AFSL25,,-1.0,1,,BSE,1.000000
531677,ARISINT,ARISINT,,-1.0,1,,BSE,5.000000
531449,GRMOVER,GRMOVER,,-1.0,1,,BSE,5.000000
960130,725PNBS30,725PNBS30,,-1.0,1,,BSE,1.000000
532419,SMARTLINK,SMARTLINK,,-1.0,1,,BSE,5.000000
524238,GUJINJEC,GUJINJEC,,-1.0,1,,BSE,1.000000
804544,364TB291222,364TB291222,,-1.0,10,,BSE,5.000000
721060,IFPL12721,IFPL12721,,-1.0,1,,BSE,1.000000
973768,VCPL04222,VCPL04222,,-1.0,1,,BSE,1.000000
722549,RRVL14322,RRVL14322,,-1.0,1,,BSE,1.000000
972789,721IIFCL22A,721IIFCL22A,,-1.0,1,,BSE,1.000000
540268,DHANVARSHA,DHANVARSHA,,-1.0,1,,BSE,5.000000
531210,COLINZ,COLINZ,,-1.0,1,,BSE,5.000000
540360,LLFICL,LLFICL,,-1.0,1,,BSE,5.000000
514215,BINNY,BINNY,,-1.0,1,,BSE,5.000000
953139,960ECL25,960ECL25,,-1.0,10,,BSE,1.000000
542220,RSDFSC32DD,RSDFSC32DD,,-1.0,1,,BSE,1.000000
972591,WBSEDC16810,WBSEDC16810,,-1.0,1,,BSE,1.000000
500144,FINCABLES,FINCABLES,,-1.0,1,,BSE,5.000000
533263,GREENPOWER,GREENPOWER,,-1.0,1,,BSE,1.000000
955208,885RCL26A,885RCL26A,,-1.0,1,,BSE,1.000000
956148,848UPPCL25,848UPPCL25,,-1.0,1,,BSE,1.000000
506194,ASL,ASL,,-1.0,1,,BSE,5.000000
959234,7HDBFSL3020,7HDBFSL3020,,-1.0,1,,BSE,1.000000
959436,TSL30APR20,TSL30APR20,,-1.0,1,,BSE,1.000000
532852,MCDHOLDING,MCDHOLDING,,-1.0,1,,BSE,5.000000
953165,96AHFL22,96AHFL22,,-1.0,1,,BSE,1.000000
532957,GOKAKTEX,GOKAKTEX,,-1.0,1,,BSE,5.000000
973935,1060KFL25,1060KFL25,,-1.0,1,,BSE,1.000000
522105,BIRLAPREC,BIRLAPREC,,-1.0,1,,BSE,5.000000
505355,NESCO,NESCO,,-1.0,1,,BSE,5.000000
973162,0AFL23A,0AFL23A,,-1.0,1,,BSE,1.000000
531813,GANGAPA,GANGAPA,,-1.0,1,,BSE,5.000000
540570,VARIMAN,VARIMAN,,-1.0,1,,BSE,5.000000
543109,UTCRFS2RQR,UTCRFS2RQR,,-1.0,1,,BSE,1.000000
523712,JMGCORP,JMGCORP,,-1.0,100,,BSE,1.000000
511533,SAHARAHOUS,SAHARAHOUS,,-1.0,1,,BSE,5.000000
952267,HDFC17JUN15,HDFC17JUN15,,-1.0,1,,BSE,1.000000
542688,NXLI11D,NXLI11D,,-1.0,1,,BSE,1.000000
973153,975HLFL28,975HLFL28,,-1.0,1,,BSE,1.000000
960087,1140SKFL26,1140SKFL26,,-1.0,1,,BSE,1.000000
513353,COCHINM,COCHINM,,-1.0,1,,BSE,5.000000
534598,SEPOWER,SEPOWER,,-1.0,1,,BSE,5.000000
535996,RFXXIV04DG,RFXXIV04DG,,-1.0,1,,BSE,1.000000
810721,678RAJSDL31,678RAJSDL31,,-1.0,10,,BSE,5.000000
957263,925FEL24,925FEL24,,-1.0,1,,BSE,1.000000
973849,ABHFL210322,ABHFL210322,,-1.0,1,,BSE,1.000000
511543,GSBFIN,GSBFIN,,-1.0,1,,BSE,1.000000
800310,726GOI2029,726GOI2029,,-1.0,10,,BSE,5.000000
531980,SENINFO,SENINFO,,-1.0,1,,BSE,1.000000
540952,LAL,LAL,,-1.0,10000,,BSE,5.000000
541682,IPRU3150,IPRU3150,,-1.0,1,,BSE,1.000000
539150,PNCINFRA,PNCINFRA,,-1.0,1,,BSE,5.000000
510245,SWASTIVI,SWASTIVI,,-1.0,1,,BSE,1.000000
810816,721RAJSDL32,721RAJSDL32,,-1.0,10,,BSE,5.000000
973859,562HUDCO25,562HUDCO25,,-1.0,1,,BSE,1.000000
539521,NAVIGANT,NAVIGANT,,-1.0,10000,,BSE,1.000000
957009,918NRSS32A,918NRSS32A,,-1.0,1,,BSE,1.000000
972730,DVC30MAR12A,DVC30MAR12A,,-1.0,1,,BSE,1.000000
800051,CG1235S9404,CG1235S9404,,-1.0,10,,BSE,5.000000
954711,10BUDPL27B,10BUDPL27B,,-1.0,10,,BSE,1.000000
440089,813GOI2-ML-FL,813GOI2-ML-FL,,-1.0,500000,,BSE,25.000000
936458,95STFCL24,95STFCL24,,-1.0,1,,BSE,1.000000
533244,ICICIGOLD,ICICIGOLD,,-1.0,1,,BSE,1.000000
543518,EIGHTY,EIGHTY,,-1.0,3000,,BSE,5.000000
531746,PRAENG,PRAENG,,-1.0,1,,BSE,5.000000
890159,PATINTPP,PATINTPP,,-1.0,1,,BSE,1.000000
530733,ENCODE,ENCODE,,-1.0,1,,BSE,1.000000
958919,705HUDCO22,705HUDCO22,,-1.0,1,,BSE,1.000000
507598,KLRFM,KLRFM,,-1.0,1,,BSE,5.000000
951581,9098LTIC23Q,9098LTIC23Q,,-1.0,2,,BSE,1.000000
520111,RATNAMANI,RATNAMANI,,-1.0,1,,BSE,5.000000
541336,INDOSTAR,INDOSTAR,,-1.0,1,,BSE,5.000000
540983,KTINDF4DG,KTINDF4DG,,-1.0,1,,BSE,1.000000
973690,0LFPL24,0LFPL24,,-1.0,1,,BSE,1.000000
543204,SFMP34DR,SFMP34DR,,-1.0,1,,BSE,1.000000
973900,1011INDIG24,1011INDIG24,,-1.0,1,,BSE,1.000000
524212,WANBURY,WANBURY,,-1.0,1,,BSE,5.000000
957301,915DMTCL25,915DMTCL25,,-1.0,1,,BSE,1.000000
530841,SHRIBCL,SHRIBCL,,-1.0,100,,BSE,5.000000
533326,TEXRAIL,TEXRAIL,,-1.0,1,,BSE,5.000000
543531,TIERRA,TIERRA,,-1.0,1,,BSE,5.000000
500355,RALLIS,RALLIS,,-1.0,1,,BSE,5.000000
524592,JDORGOCHEM,JDORGOCHEM,,-1.0,1,,BSE,1.000000
949852,1035LTFL24,1035LTFL24,,-1.0,1,,BSE,1.000000
530683,PITHP,PITHP,,-1.0,100,,BSE,1.000000
938001,955EHFL27,955EHFL27,,-1.0,1,,BSE,1.000000
531395,PADAMCO,PADAMCO,,-1.0,1,,BSE,5.000000
522101,KLBRENG-B,KLBRENG-B,,-1.0,1,,BSE,5.000000
543264,NURECA,NURECA,,-1.0,1,,BSE,5.000000
501391,WHBRADY,WHBRADY,,-1.0,1,,BSE,5.000000
937065,875STFCL27,875STFCL27,,-1.0,1,,BSE,1.000000
973778,IIFL080222,IIFL080222,,-1.0,1,,BSE,1.000000
810569,590BIHSDL17,590BIHSDL17,,-1.0,10,,BSE,5.000000
722592,MOFL21322,MOFL21322,,-1.0,1,,BSE,1.000000
532284,TCFCFINQ,TCFCFINQ,,-1.0,1,,BSE,5.000000
722567,HDFC17322,HDFC17322,,-1.0,1,,BSE,1.000000
540757,SCPL,SCPL,,-1.0,400,,BSE,5.000000
538836,MONTECARLO,MONTECARLO,,-1.0,1,,BSE,5.000000
539620,AINFRA,AINFRA,,-1.0,1,,BSE,5.000000
961783,849HUDCO33,849HUDCO33,,-1.0,1,,BSE,1.000000
973899,978VCPL24,978VCPL24,,-1.0,1,,BSE,1.000000
533193,KECL,KECL,,-1.0,1,,BSE,5.000000
539468,TFSL,TFSL,,-1.0,1,,BSE,5.000000
512618,RLF,RLF,,-1.0,1,,BSE,1.000000
722740,KECIL22422,KECIL22422,,-1.0,1,,BSE,1.000000
955000,845BFL26,845BFL26,,-1.0,1,,BSE,1.000000
936064,955SEFL27,955SEFL27,,-1.0,1,,BSE,1.000000
952960,981LTMRH35,981LTMRH35,,-1.0,1,,BSE,1.000000
936282,92ICCL28,92ICCL28,,-1.0,1,,BSE,1.000000
958512,86BOB29,86BOB29,,-1.0,1,,BSE,1.000000
531129,INANI,INANI,,-1.0,1,,BSE,5.000000
543243,EQUITASBNK,EQUITASBNK,,-1.0,1,,BSE,5.000000
950461,895PFC25,895PFC25,,-1.0,1,,BSE,1.000000
960032,65APSEZ23,65APSEZ23,,-1.0,1,,BSE,1.000000
935614,743IREDA36,743IREDA36,,-1.0,1,,BSE,1.000000
810834,729GUJSDL32,729GUJSDL32,,-1.0,10,,BSE,5.000000
500777,TNPETRO,TNPETRO,,-1.0,1,,BSE,5.000000
532555,NTPC,NTPC,,-1.0,1,,BSE,5.000000
973723,ZCGMREPL23,ZCGMREPL23,,-1.0,1,,BSE,1.000000
